"","id.sample_local_c","oc_usda.c729_w.pct","c.tot_usda.a622_w.pct","n.tot_usda.a623_w.pct","s.tot_usda.a624_w.pct","ph.h2o_usda.a268_index","bd_usda.a4_g.cm3","clay.tot_usda.a334_w.pct","silt.tot_usda.c62_w.pct","sand.tot_usda.c60_w.pct","caco3_usda.a54_w.pct","efferv_usda.a479_class","cec_usda.a723_cmolc.kg","ca.ext_usda.a722_cmolc.kg","mg.ext_usda.a724_cmolc.kg","k.ext_usda.a725_cmolc.kg","na.ext_usda.a726_cmolc.kg","wr.33kPa_usda.a415_w.pct","wr.1500kPa_usda.a417_w.pct","al.dith_usda.a65_w.pct","p.ext_usda.a652_mg.kg","p.ext_usda.a1070_mg.kg","k.ext_usda.a1065_mg.kg","ec_usda.a364_ds.m"
"1799","240743",1.4816,1.48684,0.19483,0.01538,6.59,NA,26.38158,39.1,34.5,0.07306,"very slight",19.65934,17.33631,3.07257,1.97344,0,NA,11.94245,0.04605,NA,NA,NA,0.18489
"1800","240748",1.05,1.05323,0.14316,0.00716,6.04,1.31441,22.24489,41.6,36.2,NA,"none",15.81531,10.58478,3.0348,1.87516,0,NA,10.10401,0,NA,NA,NA,0.17779
"1801","240894",0.17,0.17024,0.04006,0,7.46,NA,0,6.2,93.8,NA,"none",1.36915,0.96512,0.27221,0.02475,0,NA,0.98578,0,7.07298,NA,NA,NA
"1802","241141",0.8464,0.84747,0.13274,0.00613,5.91,1.57128,25.24138,73.3,1.5,0.03019,"very slight",13.20182,9.1767,2.54628,0.57985,0,NA,12.70947,NA,36.68176,39.88083,75.62973,0.15491
"1803","241326",2.9748,2.99522,0.34996,0.03294,7.29,NA,26.36659,57.8,15.8,0.20953,"very slight",23.06807,20.60408,6.60013,2.36241,0,NA,13.13559,NA,NA,NA,NA,0.46656
"1804","241390",1.2068,1.2225,0.14382,0.01644,7.25,NA,29.02225,58.9,12.1,0.11113,"slight",21.05418,15.03583,6.58273,0.89875,0,NA,14.30803,NA,NA,NA,NA,0.094
"1805","241423",1.85,1.84944,0.22049,0.01855,6.12,NA,30.82555,61.1,8.1,NA,"none",23.49154,17.63483,6.56006,0.42403,0,NA,14.16154,NA,NA,NA,NA,0.279
"1806","241655",6.75,6.74995,0.44585,0.05392,6.52,0.8747,12.4887,68.4,19.1,NA,"none",38.20928,43.71594,5.75804,0.1129,0,NA,16.22021,NA,NA,NA,NA,0.63176
"1807","241658",0.3308,1.70014,0.06072,0.01316,8.24,NA,15.1322,65.7,19.2,11.41239,"slight",6.25693,101.04988,6.6464,0.3077,0,NA,7.58294,NA,NA,NA,NA,0.34234
"1808","241767",0.3068,1.30929,0.0705,0.00201,8.71,NA,10.05842,61.3,28.6,8.36136,"very slight",3.51228,46.07268,2.54997,0.19806,0.12378,NA,7.41234,NA,NA,NA,NA,0.29306
"1809","242076",2.6968,3.90838,0.2684,0.02478,7.85,1.39736,30.87025,30.3,38.8,10.11076,"strong",21.6367,58.69913,4.43448,0.87152,0,NA,15.2,0.02711,2.24284,NA,NA,0.3354
"1810","242079",0.3544,2.70799,0.03193,0,8.52,1.56001,31.54113,38.3,30.2,19.63254,"violent",15.00616,54.01682,14.46312,0.26874,0,NA,13.38346,0,0.0412,NA,NA,0.29353
"1811","242080",4.196,4.2486,0.40773,0.04439,7.65,1.14849,21.57508,31.7,46.7,0.44721,"very slight",26.39713,22.44995,5.23155,0.88886,0,NA,16.44612,0.03333,3.59068,NA,NA,0.32219
"1812","242081",2.2004,2.42202,0.21374,0.02569,7.93,1.32336,18.52186,30.4,51.1,1.8265,"slight",18.50885,39.21243,5.0423,0.34268,0,NA,9.52381,0.05356,2.08433,NA,NA,0.2491
"1813","242087",2.37,2.36663,0.22174,0.02657,7.11,0.37555,14.51387,16,69.5,NA,"none",17.53513,15.06312,4.08114,0.49468,0,NA,8.58434,0.02827,3.24319,NA,NA,0.21404
"1814","242088",1.9148,2.4813,0.19118,0.0276,7.74,NA,13.52153,12.6,73.9,4.70573,"very slight",15.30492,21.16245,6.06454,0.17762,0,NA,7.56219,0.04187,2.12653,NA,NA,0.2381
"1815","242089",0.4352,2.06443,0.03537,0.00303,8.29,NA,7.58667,8.1,84.3,13.54206,"violent",6.37616,41.73747,3.54601,0.09584,0,NA,3.97022,0,1.41412,NA,NA,0.14794
"1816","242092",4.2544,4.26913,0.40318,0.05182,7.05,1.06365,31.77954,31.9,36.3,0.13418,"very slight",29.51514,25.40348,6.79599,1.42942,0,NA,17.78656,0.05569,2.49784,NA,NA,0.21504
"1817","242093",2.4368,2.47942,0.23465,0.03219,7.45,1.45103,34.36754,28.1,37.5,0.35545,"none",30.44661,25.26261,7.54404,0.91819,0,NA,15.65452,0.06387,1.51529,NA,NA,0.28011
"1818","242104",0.3352,2.5255,0.05952,0.02873,8.12,NA,27.25619,27.6,45.1,18.2874,"violent",14.03656,53.29378,5.40626,0.57865,0.37884,NA,13.88565,0,6.99875,NA,NA,0.55055
"1819","242107",3.674,3.73876,0.35781,0.28583,7.78,NA,37.80335,32.6,29.6,0.55453,"strong",33.38825,45.51964,21.73878,1.1784,2.70198,NA,23.13665,0.04483,40.52758,NA,NA,3.84615
"1820","242114",3.834,3.84122,0.39294,0.10782,7.11,1.28938,33.37698,38.1,28.5,0.05218,"slight",30.65715,17.29723,17.31324,1.15285,1.12195,NA,21.2772,0.03506,7.20554,NA,NA,1.72331
"1821","242120",9.0956,11.21324,0.86676,0.35239,7.86,NA,40.10448,34.3,25.6,17.62366,"violent",34.55154,68.55606,34.79236,0.93611,1.36785,NA,29.89449,0,16.26236,NA,NA,2.63369
"1822","242123",0.266,2.50819,0.02844,0,8.5,NA,12.77525,13.7,73.5,18.69547,"violent",9.54378,40.26768,9.54877,0.49348,0.49348,NA,5.5418,0,7.39554,NA,NA,0.38546
"1823","242129",4.988,5.02517,0.10782,0.03318,7.88,NA,36.95082,46.5,16.5,0.3515,"violent",19.99046,62.02282,10.02116,0.66172,0.18316,NA,20.21717,0,0.64279,NA,NA,0.77984
"1824","242130",4.38,4.37522,0.40881,0.06241,5.94,NA,29.65155,47.6,22.7,NA,"none",27.82136,13.6763,9.91218,1.2798,0.25094,NA,18.98446,0.04456,19.78524,NA,NA,0.3354
"1825","242137",2.8396,2.85981,0.33947,0.04423,7.12,NA,19.53157,28.6,51.9,0.16747,"slight",21.19967,19.40616,4.33755,0.92768,0,NA,11.90612,0.06213,2.26316,NA,NA,0.37245
"1826","242138",1.5072,1.64886,0.20611,0.03092,7.95,NA,22.04406,36.8,41.2,1.1865,"strong",18.10126,22.10509,4.60947,0.40747,0,NA,11.20752,0.06297,0.98932,NA,NA,0.21969
"1827","242140",4.0748,4.428,0.46556,0.05069,7.75,NA,18.06282,32.4,49.5,2.95839,"strong",25.2805,43.81038,5.33908,0.62372,0,NA,13.28334,0.06383,3.82795,NA,NA,0.43274
"1828","242192",4.2728,4.2796,0.36093,0.03609,6.78,0.95847,14.98194,74.4,10.6,0.05588,"very slight",23.54294,22.19238,7.32143,0.38774,0,NA,15.3928,0.01451,39.87759,NA,NA,NA
"1829","242193",2.9452,2.94656,0.25667,0.02053,6.75,1.07267,14.80289,74.8,10.4,0.04306,"very slight",19.39269,17.3783,6.54022,0.23358,0,NA,11.79463,0.01396,23.7154,NA,NA,NA
"1830","242199",5.5528,5.59137,0.46681,0.03942,7.1,1.04263,16.49088,77.9,5.6,0.31321,"slight",27.90989,29.36191,8.4086,0.38634,0,NA,17.83176,0.07021,42.39689,NA,NA,NA
"1831","242200",1.7304,1.73851,0.16362,0.01023,7.05,1.29387,14.54088,80.2,5.3,0.08109,"slight",14.60964,13.22923,5.58567,0.18091,0,NA,9.55665,0.07245,9.7907,NA,NA,NA
"1832","242205",3.6984,4.08486,0.3807,0.03293,7.21,1.23743,15.90393,37.8,46.3,3.17553,"slight",20.28641,21.5398,9.77628,0.29694,0,NA,14.57402,0.14139,14.2014,NA,NA,NA
"1833","242209",2.1172,2.14376,0.21438,0.00919,7.13,1.50255,15.72838,39.7,44.6,0.1907,"slight",12.96117,12.60406,4.75538,0.34627,0,NA,8.01394,0.06896,22.37159,NA,NA,NA
"1834","242210",0.8164,0.81632,0.85714,0.00102,7.55,1.76657,19.12118,41.1,39.8,0.02591,"slight",10.39923,9.46904,4.15994,0.16088,0,NA,7.2327,0.08342,6.69868,NA,NA,NA
"1835","242363",0.18,0.18234,0.07091,0,6.55,1.44028,11.23856,7.6,81.2,NA,"none",8.65781,8.12033,1.13192,0.24607,0,NA,4.89025,NA,NA,NA,NA,0.03493
"1836","242419",0.9248,0.91562,0.11317,0.01646,5.57,1.46525,39.91407,37.7,22.4,-0.03772,"very slight",16.72079,10.4207,2.50687,0.19662,0,NA,NA,0.27309,1.24533,NA,NA,0.10496
"1837","242423",1.1896,1.17807,0.15501,0.01447,5.44,1.42033,47.17127,46.5,6.3,-0.08049,"slight",18.30273,10.78503,1.74428,0.22111,0,NA,NA,0.39933,5.43131,NA,NA,0.10896
"1838","242497",1.5148,1.50828,0.17443,0.03283,5.08,1.29464,42.96788,55.5,1.5,-0.03761,"very slight",17.60527,12.61531,1.76084,0.21709,0,NA,NA,0.13285,30.44079,NA,NA,0.26727
"1839","243632",2.6676,3.15225,0.27049,0.78442,7.24,NA,47.25404,47.7,5,4.0201,"slight",22.11108,39.31194,12.22109,1.92842,11.15232,NA,32.09648,0.15455,NA,NA,NA,6.45613
"1840","243645",5.4,5.40015,0.18729,0.02393,4,NA,16.43408,33.4,50.2,NA,"none",31.00473,0,0.02532,0.05063,0,NA,15.02732,0.44768,0.30138,NA,NA,NA
"1841","243653",1.36,1.35953,0.14204,0.01522,5.99,1.29033,11.80931,12.4,75.8,NA,"none",8.68727,6.29793,1.61805,0.3485,0,NA,5.5912,0,NA,NA,NA,0.16993
"1842","243654",0.62,0.61688,0.08225,0.00411,6.9,1.31885,22.11904,6.8,71.1,NA,"none",16.4956,13.01899,3.55294,0.40605,0,NA,9.19395,0.00802,NA,NA,NA,0.09089
"1843","243658",1.6624,2.38125,0.18966,0.0137,8.06,1.03897,36.07308,40.3,23.6,5.98436,"violent",31.97443,69.19762,3.73087,3.68046,0,NA,18.0758,0,NA,NA,NA,0.32206
"1844","243662",0.79,0.78771,0.10099,0,5.55,1.49976,8.54655,9.2,82.3,NA,"none",6.6747,3.7807,1.02655,0.62594,0,NA,3.16249,0,NA,NA,NA,0.148
"1845","243671",0.71,0.70576,0.10082,0,5.91,1.39473,7.1895,10.3,82.5,NA,"none",5.55214,2.72855,0.70091,1.37679,0.02503,NA,3.25203,0,NA,NA,NA,0.22718
"1846","243675",1.0616,1.52332,0.15439,0.02264,8.19,1.44747,21.62265,20.5,57.9,3.82064,"strong",18.6274,53.7686,1.77873,1.27052,0,NA,10.64892,0,NA,NA,NA,0.2459
"1847","243676",0.3592,1.29607,0.072,0.01029,8.5,1.34829,22.28619,20.5,57.2,7.84412,"violent",16.30688,56.42385,2.18172,1.20371,0,NA,9.93884,0,NA,NA,NA,0.17728
"1848","243680",0.6556,0.70005,0.08116,0.00203,7.96,1.52192,11.88287,7.4,80.7,0.3697,"very slight",10.55355,17.65504,1.18042,0.59021,0,NA,4.52865,0,NA,NA,NA,0.20076
"1849","243684",1.51,1.51419,0.1637,0.00409,6.4,1.41865,18.41052,11.2,70.4,NA,"none",13.64507,10.0559,2.79751,1.28534,0,NA,7.87402,0,NA,NA,NA,0.23505
"1850","243685",0.696,0.71786,0.11444,0,7.97,1.42048,31.69059,16.5,51.8,0.19836,"very slight",24.22212,22.92299,5.00646,1.29609,0,NA,13.30978,0,NA,NA,NA,0.23309
"1851","243689",0.92,0.91957,0.11116,0.00101,6.1,1.52349,8.27032,9,82.7,NA,"none",7.05886,5.76271,0.97261,0.4863,0,NA,3.35121,0,NA,NA,NA,0.17596
"1852","243690",0.3236,0.32317,0.06059,0,7.85,1.58841,7.76798,4.3,87.9,-0.02866,"very slight",6.62348,6.65415,0.87885,0.32643,0,NA,2.66963,0,NA,NA,NA,0.11295
"1853","243694",0.6188,0.70825,0.04047,0,8.05,1.47918,8.44576,6.9,84.7,0.76002,"slight",7.69201,17.81506,0.70555,0.57956,0,NA,3.92891,0,NA,NA,NA,0.20236
"1854","243698",0.69,0.69179,0.09156,0,6.89,1.3233,13.73816,10.4,75.9,NA,"none",10.12954,7.91141,1.63251,0.70324,0,NA,5.70292,0,NA,NA,NA,0.13704
"1855","243702",1.02,1.02443,0.10143,0.01623,6.915,1.28118,11.31113,9.9,78.8,NA,"none",9.29987,7.03034,2.22543,0.73338,0,NA,5.25701,0,NA,NA,NA,0.226
"1856","243706",0.66,0.65864,0.08106,0.00912,6.11,1.50098,11.39278,15.5,73.1,NA,"none",7.74111,5.15691,1.35708,0.59218,0,NA,4.09511,0,NA,NA,NA,0.11588
"1857","243710",1.63,1.62938,0.17531,0.01856,7.08,1.29826,25.8902,18,56.1,NA,"none",19.92838,15.12627,4.17364,0.9612,0,NA,10.21898,0.01758,NA,NA,NA,0.31644
"1858","243711",0.842,1.15691,0.11932,0.01349,8.26,1.42083,28.20111,19.5,52.3,2.64925,"slight",22.03586,52.07434,4.77538,0.42953,0,NA,11.51653,0.01147,NA,NA,NA,0.20604
"1859","243713",0.342,1.17223,0.06224,0.00519,8.8,1.59318,33.26519,31.2,35.5,6.90241,"violent",21.04499,57.34033,8.73998,0.20208,0.17682,NA,11.62344,0,NA,NA,NA,0.1749
"1860","243715",1.03,1.03459,0.11157,0.00913,6.17,1.43559,10.12637,14.2,75.7,NA,"none",8.80335,7.08249,1.23279,0.45927,0,NA,4.22961,0,NA,NA,NA,0.18195
"1861","243720",0.98,0.98401,0.13188,0.00913,6.2,1.46007,13.23667,18.9,67.9,NA,"none",8.51635,6.60523,1.68177,0.53622,0,NA,6.24303,0,NA,NA,NA,0.24471
"1862","243721",0.64,0.64173,0.10186,0.00713,6.8,1.45011,16.82226,18.6,64.6,NA,"none",10.82636,8.73586,2.10713,0.49288,0,NA,6.86391,0.00304,NA,NA,NA,0.09289
"1863","243722",0.5588,0.55874,0.10347,0.00621,7.81,1.47059,26.22429,23.9,49.9,0.00916,"none",20.66942,16.69157,4.86087,0.33435,0,NA,9.33126,0.01016,NA,NA,NA,0.1018
"1864","243725",0.82,0.82141,0.12321,0.00821,7.16,1.41758,20.82403,12.2,67,NA,"none",16.19065,12.83893,2.94119,0.63939,0,NA,8.48485,0,NA,NA,NA,0.1211
"1865","244060",0.14,0.14223,0.0508,0,7.21,1.6227,26.48522,70.2,3.3,NA,"none",6.67663,7.65855,0.79569,0.22379,0,NA,10.49724,NA,0,NA,NA,NA
"1866","244702",0.7032,0.69073,0.09279,0.00825,7.02,1.47074,22.79277,36.1,41.1,-0.106,"very slight",13.29756,10.17519,4.81854,0.26906,0.46473,NA,10.75026,NA,14.04524,NA,NA,0.14108
"1867","245342",0.146,0.16827,0.02103,0.00947,4.32,1.47016,36.40125,10.5,53.1,0.19617,"very slight",17.23708,4.97834,2.31317,0.45258,0,NA,NA,0.1829,4.4364,NA,NA,0.079
"1868","245369",0.2128,0.21941,0.04179,0.00313,4.82,1.56129,29.45862,6.8,63.7,0.0612,"very slight",16.90187,5.75877,1.42739,0.29532,0,NA,NA,0.12299,36.35675,NA,NA,0.04607
"1869","245941",0.23,1.60939,0.04049,0.00101,8.43,1.67868,12.28412,16.8,70.9,11.49766,"violent",5.55008,52.17365,1.9878,0.1227,0,NA,NA,0,NA,NA,NA,0.11712
"1870","245972",0.2096,0.76693,0.04036,0,8.51,1.5191,10.26941,12.2,77.5,4.66735,"strong",3.81053,47.12898,1.68153,0.13821,0,NA,NA,0,NA,NA,NA,0.112
"1871","247266",1.31,1.30501,0.15175,0.01922,6.43,1.41164,8.18243,17.2,74.6,NA,"none",10.28693,7.34418,1.84871,0.78507,0,NA,6.1573,0.04902,NA,NA,NA,0.14606
"1872","247270",2.74,2.74431,0.29217,0.03965,6.73,1.13493,37.84059,39.3,22.9,NA,"none",32.4934,20.04963,10.14034,1.69434,0,NA,22.35446,0.11376,NA,NA,NA,0.18896
"1873","247274",6.81,6.80587,0.57922,0.08481,6.04,NA,24.3789,58.5,17.1,NA,"none",33.06311,25.2815,8.38677,2.44816,0,NA,29.11429,0.08456,NA,NA,NA,2.40982
"1874","247275",3.18,3.17798,0.32911,0.04525,5.91,NA,23.33444,57.8,18.9,NA,"none",23.63888,16.37498,5.82109,1.08829,0,NA,13.94783,0.08658,NA,NA,NA,0.51631
"1875","247280",2.7312,2.78731,0.28399,0.04312,7.91,0.98905,45.77609,47.6,7.5,0.49243,"none",36.99464,40.09059,8.73337,1.16618,0,NA,25.14658,0.12164,NA,NA,NA,0.371
"1876","247284",2.55,2.55471,0.24081,0.0356,6.78,1.26777,42.65453,45.7,11.6,NA,"none",33.86986,24.78404,9.18847,1.34102,0,NA,22.11911,0.12665,NA,NA,NA,0.19996
"1877","247292",0.8024,0.85915,0.09097,0.01314,7.93,NA,5.26534,11.1,83.6,0.48138,"none",7.52111,8.53434,2.0154,0.12441,0,NA,3.49225,0.05061,NA,NA,NA,0.16903
"1878","247296",2.28,2.27854,0.1995,0.0231,6.78,1.12428,42.59724,37,20.6,NA,"none",32.27424,21.6496,9.82227,1.54821,0,NA,21.93458,0.11127,NA,NA,NA,0.15188
"1879","247301",3.87,3.86865,0.36037,0.04664,7.39,1.07677,45.02294,50.6,4.9,NA,"none",42.51202,33.43148,6.62583,1.4864,0,NA,26.01881,0.11621,NA,NA,NA,0.27894
"1880","247305",2.84,2.84042,0.26855,0.02789,6.65,NA,25.0657,56.4,18.5,NA,"none",24.52303,18.20224,6.51318,1.16395,0,NA,12.65873,0.10075,NA,NA,NA,0.317
"1881","247310",2.6752,2.79666,0.27439,0.03377,7.56,1.21064,48.6218,46.6,5.7,1.03694,"slight",39.12384,43.80565,7.50061,1.35428,0,NA,22.43564,0.12453,NA,NA,NA,0.33687
"1882","247315",1.77,1.7687,0.18618,0.01758,6.61,1.22442,25.25946,36.9,37.8,NA,"none",23.10386,16.16759,7.95669,0.58468,0,NA,16.04412,0.09074,NA,NA,NA,0.16577
"1883","247319",2.7048,3.27146,0.2613,0.02822,8.05,0.97109,24.71669,37.1,38.2,4.71056,"slight",28.41228,47.10111,11.66771,0.93645,0,NA,16.59906,0.07068,NA,NA,NA,0.34972
"1884","247320",1.5804,2.96666,0.16714,0.01776,8.27,0.96173,21.29999,35.3,43.4,11.57624,"violent",24.87448,60.27445,12.05489,0.47225,0,NA,17.33333,0.06924,NA,NA,NA,0.27011
"1885","247323",3.03,3.02563,0.27881,0.02788,6.23,1.15443,28.92729,44.6,26.5,NA,"none",24.97775,14.97295,8.10509,1.08573,0,NA,14.61538,0.09923,NA,NA,NA,0.27316
"1886","247324",1.38,1.38456,0.13533,0.01353,7.21,1.13425,36.70753,34.7,29.9,NA,"none",26.06685,13.36239,13.18423,0.81447,0,NA,15.99407,0.13611,NA,NA,NA,0.10296
"1887","247330",2.84,2.84132,0.26863,0.04649,6.8,0.98854,25.35426,58.2,16.4,NA,"none",24.94191,17.18476,7.00398,1.42581,0,NA,13.41049,0.0932,NA,NA,NA,0.264
"1888","247335",2.26,2.26295,0.186,0.0217,6.51,1.21241,26.84646,41.7,31.5,NA,"none",25.57759,18.02246,8.66079,0.77597,0,NA,13.96957,0.08721,NA,NA,NA,0.19912
"1889","247339",2.62,2.62102,0.26002,0.03016,7.1,1.06759,23.39232,21.1,55.5,NA,"none",27.16855,21.54706,7.82393,0.52493,0,NA,16.6,0.07586,NA,NA,NA,0.24019
"1890","247341",0.388,1.47645,0.06239,0.00312,8.48,1.21684,18.60145,16.7,64.7,9.09715,"violent",21.91559,49.06502,19.28464,0.45855,0.28023,NA,14.26873,0.03711,NA,NA,NA,0.19904
"1891","247343",2.66,2.65737,0.2575,0.02369,7.26,0.9409,25.9841,34.9,39.1,NA,"none",23.98288,18.06235,6.21365,1.5597,0,NA,15.3481,0.08592,NA,NA,NA,0.30036
"1892","247344",1.8,1.8004,0.1759,0.01966,6.97,1.15819,29.92332,32.8,37.3,NA,"none",24.10456,16.2257,6.97963,1.13322,0,NA,14.45312,0.10072,NA,NA,NA,0.20092
"1893","247345",1.3916,1.60687,0.1555,0.01348,8.17,1.152,33.28681,40.1,26.6,1.81782,"slight",24.7626,38.45552,8.68512,0.70284,0,NA,15.15152,0.10749,NA,NA,NA,0.30306
"1894","248494",2.12,2.12159,0.09093,0.02324,5.09,0.99405,3.08814,32.9,64,NA,"none",4.9024,0,0.02514,0,0,NA,5.75352,0.3137,0.81964,NA,NA,0.04404
"1895","248499",1.54,1.5361,0.06024,0.00803,4.03,NA,2.63483,30.5,66.9,NA,"none",5.64515,0,0.02503,0,0,NA,4.65549,0.02946,2.96943,NA,NA,0.11311
"1896","248500",4.59,4.58882,0.1434,0.01946,4.29,NA,4.39878,24.4,71.2,NA,"none",18.99351,0,0.0258,0,0,NA,9.43561,0.693,0.99197,NA,NA,0.11912
"1897","248501",2.65,2.65166,0.08159,0.01428,4.45,NA,2.90282,29.6,67.5,NA,"none",11.987,0,0,0,0,NA,7.7228,0.64086,4.45197,NA,NA,0.06796
"1898","248505",2.76,2.76008,0.18132,0.02115,4.34,NA,4.22796,29.3,66.5,NA,"none",6.20865,0,0.17037,0.09735,0,NA,7.73606,0.12726,5.95386,NA,NA,0.52163
"1899","248506",0.55,0.5524,0.04017,0.00703,4.75,1.57318,3.23399,29.1,67.7,NA,"none",2.31332,0,0,0.04967,0,NA,3.41172,0.13708,1.10347,NA,NA,0.05104
"1900","249112",1.13,1.13465,0.09037,0.00803,4.67,NA,3.81232,36.1,60.1,NA,"none",4.84082,1.15164,0.40408,0.0202,0,NA,3.76138,0.0373,8.99688,NA,NA,0.012
"1901","249114",1.29,1.29289,0.08081,0.00606,4.88,NA,3.87283,28.4,67.7,NA,"none",7.61723,0,0,0,0,NA,5.98096,0.41723,6.96493,NA,NA,0.06101
"1902","249121",2.71,2.70682,0.2121,0.02222,4.29,NA,7.67504,40.2,52.1,NA,"none",11.31922,4.23182,0.78444,0.16514,0,NA,10.17283,0.14494,15.2298,NA,NA,0.7
"1903","249122",1.07,1.06589,0.10056,0.00704,4.33,NA,5.89991,43.8,50.3,NA,"none",5.72544,1.3578,0.2209,0,0,NA,4.32817,0.06964,22.67336,NA,NA,0.24605
"1904","249123",1.35,1.35377,0.09093,0.00606,4.81,NA,7.86403,35.1,57,NA,"none",9.82057,1.6782,0.26851,0,0,NA,6.28117,0.27668,84.7457,NA,NA,0.14103
"1905","249131",2.93,2.92852,0.22216,0.02424,4.31,NA,6.69216,34.7,58.6,NA,"none",11.49583,3.74293,0.70987,0.06453,0,NA,10.43856,0.10721,10.07408,NA,NA,0.46209
"1906","249132",1.69,1.68928,0.12139,0.01315,5.24,NA,6.39681,30.2,63.4,NA,"none",9.59329,3.25081,0.39922,0.05703,0,NA,6.63691,0.27568,1.70746,NA,NA,0.05103
"1907","249136",2.31,2.31225,0.20194,0.01414,4.85,NA,5.33536,21.6,73.1,NA,"none",11.30398,6.5525,0.96903,0.13843,0,NA,9.33885,0.1775,27.80557,NA,NA,0.57588
"1908","249137",1.02,1.01791,0.0907,0.00605,5.04,NA,3.93529,22.5,73.6,NA,"none",5.78591,2.54155,0.29553,0,0,NA,5.00262,0.21322,28.97671,NA,NA,0.17711
"1909","249138",0.77,0.7652,0.07048,0.00403,5.55,NA,2.95539,19.7,77.3,NA,"none",4.89763,2.16873,0.12048,0,0,NA,4.09986,0.225,42.87832,NA,NA,0.07201
"1910","249145",3.38,3.37944,0.25295,0.0253,4.55,NA,9.19187,39,51.8,NA,"none",13.21844,5.47612,1.13612,0.22723,0,NA,11.68558,0.15557,12.20728,NA,NA,0.593
"1911","249146",2.96,2.95778,0.19379,0.01734,4.98,NA,11.62512,35.3,53.1,NA,"none",18.41747,6.28415,0.98575,0,0,NA,12.60892,0.50744,17.11111,NA,NA,0.21804
"1912","249152",0.95,0.95411,0.08035,0.00703,4.58,NA,3.90335,44.3,51.8,NA,"none",5.411,0.98333,0.43449,0,0,NA,3.73862,0.03214,5.24841,NA,NA,0.05806
"1913","249153",1.95,1.94543,0.10185,0.0112,5.02,NA,6.74586,32.2,61.1,NA,"none",12.69619,1.22716,0.21239,0,0,NA,10.43938,0.03706,0.6007,NA,NA,0.09087
"1914","249158",2.82,2.81712,0.12117,0.01414,4.15,NA,6.82146,40.6,52.6,NA,"none",12.92037,1.07354,0.35785,0.17892,0,NA,8.13978,0.10191,4.92744,NA,NA,0.11002
"1915","249167",5.32,5.31617,0.21387,0.0387,4.13,NA,15.50647,67.2,17.3,NA,"none",28.00785,1.77838,0.56159,0.234,0,NA,15.7365,0.46708,99.27597,NA,NA,0.20504
"1916","249168",3.71,3.71155,0.24272,0.02326,4.63,NA,7.91369,39.2,52.9,NA,"none",14.2255,7.31087,1.3825,0.37492,0,NA,11.3114,0.19057,12.86917,NA,NA,0.72885
"1917","249169",2.08,2.07531,0.12148,0.01316,4.87,NA,4.76365,37.7,57.5,NA,"none",9.38247,1.77583,0.12247,0.48988,0,NA,7.67339,0.45024,2.27687,NA,NA,0.17907
"1918","249175",2.32,2.32118,0.16218,0.0152,4.16,NA,8.63546,23.2,68.2,NA,"none",12.18393,2.23652,0.39197,0.18446,0,NA,8.54417,0.26728,0.45649,NA,NA,0.31387
"1919","249429",0.85,0.85248,0.12178,0.01421,6.6,NA,40.23956,57.8,2,NA,"none",16.43871,13.44349,5.75292,0.26365,0,NA,18.69177,NA,NA,NA,NA,NA
"1920","250854",1.71,1.70648,0.0803,0.00402,4.15,NA,2.49446,22.3,75.2,NA,"none",5.30035,0.19975,0,0.09987,0,NA,6.52784,0.03451,2.53761,NA,NA,0.11402
"1921","250861",2.01,2.01008,0.13066,0.00804,4.17,NA,4.14413,28.8,67.1,NA,"none",5.13596,0.79698,0.06642,0.08855,0,NA,6.91116,0.034,3.55926,NA,NA,0.17804
"1922","250862",5.84,5.84072,0.22702,0.03096,4.33,NA,4.63029,31.8,63.6,NA,"none",27.56619,0.71328,0.06687,0.08916,0,NA,18.82761,1.10672,0.51596,NA,NA,0.273
"1923","250883",6.65,6.64934,0.23748,0.03098,4.16,0.77444,2.69035,42.3,55,NA,"none",35.2092,0,0,0.04476,0,NA,18.48789,1.20631,0.5979,NA,NA,0.29188
"1924","252531",0.284,0.29494,0,0.02222,7.27,NA,27.83505,22.1,50.1,0.0549,"none",14.18331,2.05797,8.27973,0.95719,53.0764,NA,12.83912,0.06633,1.00198,NA,NA,9.41
"1925","258397",1.67,1.66695,0.14495,0.00828,6.68,NA,4.87805,66.8,28.3,NA,"none",14.88572,5.41424,1.19297,0.68825,0,NA,10.23231,NA,1.273,0.3618,256.29042,0.09116
"1926","258432",10.51,10.50599,0.44081,0.04408,6.31,NA,10.50145,75.1,14.4,NA,"none",47.85061,36.96091,2.76593,0.62457,0,NA,21.83556,NA,21.17759,30.08316,249.03691,0.589
"1927","258502",0.98,0.98084,0.09292,0.00516,6.46,NA,6.89152,58.5,34.6,NA,"none",9.62246,1.82676,0.42327,0.401,0,NA,10.74286,NA,2.34593,2.92654,125.21035,0.0997
"1928","258548",1.21,1.20526,0.0709,0.01215,6.68,NA,5.91151,27.8,66.3,NA,"none",10.34163,8.59611,0.26181,0.52362,0,NA,5.8884,NA,43.5399,42.99038,136.18681,0.14897
"1929","258562",3.91,3.91041,0.18426,0.0174,6.36,NA,6.24764,34.4,59.4,NA,"none",20.79895,11.65117,0.75687,0.45871,0,NA,13.04979,NA,85.35018,94.76495,134.96578,0.34895
"1930","258570",0.8532,0.87225,0.05071,0.00406,6.44,NA,3.96281,32.1,63.9,0.13577,NA,9.29156,4.34813,0.2944,0.36234,0,NA,5.72222,NA,37.92674,41.06765,115.41829,0.06703
